Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa),soltotal (MJ/m^2/day),solslope (MJ/m^2/day)
517PSC038,-120.5271,39.5024,1936,2006,2089.26,-0.7,6.7,14.1,-4.5,1.73,14.12,17.72,17.54
517PSC038,-120.5271,39.5024,1936,2007,1242.94,-0.5,7.0,14.6,-5.0,2.20,14.61,18.55,18.35
517PSC038,-120.5271,39.5024,1936,2008,1232.94,-0.8,7.0,14.7,-5.8,2.05,15.58,18.41,18.21
517PSC038,-120.5271,39.5024,1936,2009,1499.22,-0.5,7.0,14.5,-5.2,1.74,14.44,17.97,17.78
517PSC038,-120.5271,39.5024,1936,2010,2305.17,-0.6,6.2,13.1,-3.7,1.43,12.57,17.30,17.13
517PSC038,-120.5271,39.5024,1936,2011,1562.64,-1.2,6.0,13.1,-4.8,1.24,12.58,17.67,17.47
517PSC038,-120.5271,39.5024,1936,2012,2186.30,0.2,7.5,14.7,-4.7,1.91,14.70,18.16,17.98
517PSC038,-120.5271,39.5024,1936,2013,554.46,-0.4,7.2,14.9,-5.4,2.11,14.74,18.66,18.45
517PSC038,-120.5271,39.5024,1936,2014,1610.77,1.4,8.4,15.4,-4.0,2.27,14.65,17.74,17.55
517PSC038,-120.5271,39.5024,1936,2015,1053.90,1.1,8.2,15.2,-3.9,2.12,14.07,17.40,17.21
517PSC038,-120.5271,39.5024,1936,2016,2229.79,0.6,7.5,14.5,-3.8,1.94,13.67,17.87,17.69
517PSC038,-120.5271,39.5024,1936,2017,2809.74,0.7,7.5,14.3,-3.3,1.72,13.42,17.58,17.41
517PSC038,-120.5271,39.5024,1936,2018,1394.29,0.4,7.6,14.9,-4.3,2.06,14.32,18.13,17.94
517PSC038,-120.5271,39.5024,1936,2019,2197.63,-0.3,6.5,13.2,-3.5,1.57,12.01,17.55,17.38
517PSC038,-120.5271,39.5024,1936,2020,913.40,0.8,8.2,15.5,-4.2,2.27,15.35,18.46,18.26
517PSC038,-120.5271,39.5024,1936,2021,1680.16,1.2,8.2,15.2,-3.0,2.29,15.02,18.23,18.04
517PSC038,-120.5271,39.5024,1936,2022,1281.11,0.5,7.5,14.5,-3.0,1.87,13.74,18.16,17.95
517PSC038,-120.5271,39.5024,1936,2023,1919.02,-0.5,6.2,12.9,-1.8,1.09,11.86,17.21,17.03
517PSC038,-120.5271,39.5024,1936,2024,2004.47,0.4,7.1,13.8,-1.0,1.16,12.99,17.72,17.55
,,,,,,,,,,,,,
517PLC130,-120.8007,39.5900,1056,2006,1958.61,3.2,11.1,19.0,0.0,1.96,19.22,16.83,16.36
517PLC130,-120.8007,39.5900,1056,2007,1161.63,2.6,11.4,20.2,-0.7,2.02,19.90,17.60,17.09
517PLC130,-120.8007,39.5900,1056,2008,1223.54,2.6,10.9,19.3,-1.4,2.42,21.08,17.57,17.05
517PLC130,-120.8007,39.5900,1056,2009,1458.21,3.3,11.2,19.1,-0.8,2.72,20.24,17.29,16.78
517PLC130,-120.8007,39.5900,1056,2010,2245.40,3.1,10.5,18.0,1.1,1.62,17.33,16.44,15.98
517PLC130,-120.8007,39.5900,1056,2011,1508.02,2.2,10.2,18.1,-0.2,1.58,17.62,16.84,16.33
517PLC130,-120.8007,39.5900,1056,2012,2155.32,3.2,11.4,19.7,-0.4,2.23,20.45,17.30,16.82
517PLC130,-120.8007,39.5900,1056,2013,501.29,3.0,11.2,19.5,-1.1,2.32,19.83,17.57,17.04
517PLC130,-120.8007,39.5900,1056,2014,1583.41,4.3,12.4,20.6,0.5,2.19,20.92,16.92,16.43
517PLC130,-120.8007,39.5900,1056,2015,990.42,4.0,12.4,20.8,0.4,2.05,21.28,17.02,16.50
517PLC130,-120.8007,39.5900,1056,2016,2216.24,3.7,11.5,19.4,0.8,1.99,19.52,17.21,16.74
517PLC130,-120.8007,39.5900,1056,2017,2742.24,3.9,11.7,19.5,1.3,1.86,19.54,16.95,16.48
517PLC130,-120.8007,39.5900,1056,2018,1334.59,3.3,11.7,20.1,0.0,2.12,20.78,17.37,16.87
517PLC130,-120.8007,39.5900,1056,2019,2222.59,3.0,10.7,18.3,1.1,1.59,17.88,16.73,16.26
517PLC130,-120.8007,39.5900,1056,2020,893.50,3.5,12.0,20.5,0.2,2.19,21.69,17.66,17.13
517PLC130,-120.8007,39.5900,1056,2021,1514.17,3.4,11.7,20.0,-0.5,1.79,21.46,17.72,17.22
517PLC130,-120.8007,39.5900,1056,2022,1132.67,2.4,11.1,19.8,-0.6,1.79,21.16,17.73,17.18
517PLC130,-120.8007,39.5900,1056,2023,1775.01,2.7,10.4,18.2,1.3,1.04,17.51,16.88,16.40
517PLC130,-120.8007,39.5900,1056,2024,1873.36,3.6,11.5,19.4,2.1,1.09,19.41,17.22,16.77
,,,,,,,,,,,,,
517LCCAYB,-120.5110,39.5988,2144,2006,1923.10,0.7,6.9,13.2,-3.8,2.21,12.69,17.59,16.94
517LCCAYB,-120.5110,39.5988,2144,2007,1174.85,0.9,7.4,13.8,-4.3,2.58,13.36,18.36,17.64
517LCCAYB,-120.5110,39.5988,2144,2008,1194.98,0.9,7.3,13.8,-4.9,2.61,13.88,18.24,17.53
517LCCAYB,-120.5110,39.5988,2144,2009,1478.13,0.9,7.2,13.6,-4.0,2.28,13.04,17.65,16.96
517LCCAYB,-120.5110,39.5988,2144,2010,2206.58,0.0,6.2,12.3,-3.0,1.87,11.89,17.23,16.61
517LCCAYB,-120.5110,39.5988,2144,2011,1569.68,-0.1,6.0,12.0,-4.2,1.86,11.54,17.52,16.82
517LCCAYB,-120.5110,39.5988,2144,2012,2055.43,1.2,7.4,13.6,-4.0,2.26,13.16,17.90,17.24
517LCCAYB,-120.5110,39.5988,2144,2013,498.48,1.2,7.6,14.0,-4.5,2.35,13.36,18.40,17.64
517LCCAYB,-120.5110,39.5988,2144,2014,1489.93,2.2,8.4,14.5,-3.2,2.60,13.48,17.53,16.88
517LCCAYB,-120.5110,39.5988,2144,2015,982.57,2.0,8.2,14.4,-2.7,2.64,13.06,17.31,16.64
517LCCAYB,-120.5110,39.5988,2144,2016,2105.38,1.5,7.5,13.6,-2.9,2.40,12.60,17.73,17.07
517LCCAYB,-120.5110,39.5988,2144,2017,2745.03,1.6,7.5,13.4,-2.3,2.22,12.25,17.43,16.80
517LCCAYB,-120.5110,39.5988,2144,2018,1311.69,2.1,8.1,14.0,-3.4,2.76,13.12,17.99,17.31
517LCCAYB,-120.5110,39.5988,2144,2019,2115.22,1.0,6.6,12.3,-2.7,2.01,10.88,17.48,16.85
517LCCAYB,-120.5110,39.5988,2144,2020,852.87,2.3,8.5,14.7,-3.6,3.01,14.02,18.26,17.52
517LCCAYB,-120.5110,39.5988,2144,2021,1419.85,2.7,8.2,13.6,-4.3,3.64,13.93,18.22,17.54
517LCCAYB,-120.5110,39.5988,2144,2022,1109.88,1.9,7.6,13.2,-4.5,3.12,13.08,18.27,17.52
517LCCAYB,-120.5110,39.5988,2144,2023,1688.35,0.5,6.0,11.6,-3.2,2.03,10.93,17.35,16.71
517LCCAYB,-120.5110,39.5988,2144,2024,1795.80,1.2,6.8,12.4,-2.3,2.05,11.86,17.70,17.10
,,,,,,,,,,,,,
517STC294,-121.0604,39.5854,1075,2006,2332.42,5.0,11.9,18.9,1.2,3.00,18.59,16.71,16.80
517STC294,-121.0604,39.5854,1075,2007,1398.47,4.5,11.9,19.2,0.5,2.77,18.40,17.70,17.81
517STC294,-121.0604,39.5854,1075,2008,1423.33,4.7,12.1,19.4,-0.4,3.64,19.78,17.68,17.79
517STC294,-121.0604,39.5854,1075,2009,1732.77,5.0,12.1,19.1,0.4,3.54,18.68,17.33,17.44
517STC294,-121.0604,39.5854,1075,2010,2747.56,4.6,11.1,17.5,2.0,2.32,15.89,16.50,16.58
517STC294,-121.0604,39.5854,1075,2011,1820.43,4.5,11.2,17.8,0.8,2.52,16.19,16.63,16.73
517STC294,-121.0604,39.5854,1075,2012,2644.02,5.9,12.6,19.4,0.6,3.57,19.03,17.36,17.46
517STC294,-121.0604,39.5854,1075,2013,545.48,5.5,12.9,20.2,-0.1,3.66,19.51,17.99,18.11
517STC294,-121.0604,39.5854,1075,2014,1988.52,7.1,13.7,20.4,1.6,3.86,19.54,17.10,17.20
517STC294,-121.0604,39.5854,1075,2015,1078.85,6.5,13.6,20.6,1.4,3.44,19.76,17.47,17.58
517STC294,-121.0604,39.5854,1075,2016,2666.23,5.8,12.7,19.6,1.9,3.40,18.44,17.16,17.26
517STC294,-121.0604,39.5854,1075,2017,3084.53,6.3,12.8,19.3,2.2,3.02,17.82,16.93,17.02
517STC294,-121.0604,39.5854,1075,2018,1598.79,6.2,13.0,19.8,1.1,3.58,18.72,17.43,17.53
517STC294,-121.0604,39.5854,1075,2019,2619.34,5.3,12.0,18.6,2.0,2.55,16.56,16.90,16.99
517STC294,-121.0604,39.5854,1075,2020,1029.14,6.6,13.7,20.8,1.1,4.07,20.34,17.66,17.77
517STC294,-121.0604,39.5854,1075,2021,1780.33,7.2,13.7,20.2,1.0,4.29,20.41,17.78,17.88
517STC294,-121.0604,39.5854,1075,2022,1213.32,7.0,13.5,20.0,0.7,4.21,19.91,17.93,18.05
